wrong:nylon:felon:colon,XXYYX:XXGGG:XXGGG:GGGGG,Simulation
thorn:least:eject:quiet:duvet,YXXXX:XYXXG:YXXXG:XGXGG:GGGGG,Simulation
elite:shark:jazzy:annoy:agony,XXXXX:XXYXX:XYXXG:GYXYG:GGGGG,Simulation
elite:knock:gruff:spray:swarm:shard,XXXXX:XXXXX:XYXXX:GXYYX:GXGGX:GGGGG,Simulation
fizzy:fetus:force:flake,GXXXX:GYXXX:GXXXG:GGGGG,Simulation
bloke:chief:hater:haven,XXXXY:XYXGX:GGXGX:GGGGG,Simulation
saner:chess:guise:loose:posse,YXXYX:XXYGY:XXXGG:XGXGG:GGGGG,Simulation
cache:visit:union:dying:grind,XXXXX:XYXXX:XYGXX:YXGGY:GGGGG,Simulation
spike:metro:olden:dozen,XXXXY:XYXXY:YXYGG:GGGGG,Simulation
flail:heath:grant:track:tramp,XXGXX:XXGYX:XGGXY:GGGXX:GGGGG,Simulation
nymph:weary:foggy:golly:godly,XYXXX:XXXXG:XGYXG:GGXGG:GGGGG,Simulation
known:widen:wench,XYXYX:GXXYY:GGGGG,Simulation
botch:macaw:emcee,XXXYX:YXGXX:GGGGG,Simulation
clang:oaken:nasty:nadir,XXYYX:XGXXY:GGXXX:GGGGG,Simulation
sheet:howdy:aphid,XYXXX:YXXYX:GGGGG,Simulation
gaunt:story:witty:hefty:empty,XXXXY:XYXXG:XXXGG:XYXGG:GGGGG,Simulation
tepid:wooly:murky:sassy:baggy:jazzy,XXXXX:XXXXG:XXXXG:XGXXG:XGXXG:GGGGG,Simulation
emcee:sheen:sleep:sweep,YXXGX:GXGGX:GXGGG:GGGGG,Simulation
dimly:splat:panel:pearl,XXXYX:XYYYX:GYXYG:GGGGG,Simulation
wound:fight:blimp:claim,XXXXX:XYXXX:XGYYX:GGGGG,Simulation
taunt:fussy:lucid:mulch,XXYXX:XGXXX:YGYXX:GGGGG,Simulation
creme:buddy:split:skiff,XXXXX:XXXXX:GXXYX:GGGGG,Simulation
utter:braid:frock:crony:crown,XXXXY:XGXXX:XGGYX:GGGYX:GGGGG,Simulation
thong:grief:sigma:magic,XXXXY:YXYXX:XYGYY:GGGGG,Simulation
moody:lefty:nutty,XXXXG:XXXGG:GGGGG,Simulation
exile:gnome:where:chute:chase:chafe,XXXXG:XXXXG:XGXXG:GGXXG:GGGXG:GGGGG,Simulation
built:pinky:viper:riper,XXYXX:YGXXX:XGGGG:GGGGG,Simulation
feast:gauge:gavel:gayer:gazer:gamer,XYYXX:GGXXY:GGXGX:GGXGG:GGXGG:GGGGG,Simulation
clasp:biome:mummy,XXXXX:XXXGX:GGGGG,Simulation
flood:latte:camel:gavel,XYXXX:YGXXY:XGXGG:GGGGG,Simulation
sewer:gecko:debit:heath:metal:petal,XGXXX:XGXXX:XGXXY:XGYYX:XGGGG:XGGGG,Simulation
spoof:caulk:elect:lynch,XXXXX:YXXYX:XYXGX:GGGGG,Simulation
unset:smith:sixty,XXYXY:GXYGX:GGGGG,Simulation
woozy:drain:rajah:scram:strap,XXXXX:XYYXX:YXXGX:GXGGX:GGGGG,Simulation
march:bison:booze:booby:bobby,XXXXX:GXXYX:GGXXX:GGXGG:GGGGG,Simulation
swine:juice:afire:prize:gripe,XXGXG:XXGXG:XXGYG:YGGXG:GGGGG,Simulation
otter:grind:snarl,XXXXY:XYXYX:GGGGG,Simulation
bicep:worth:offal:smoky,XXXXX:XYXXX:YXXXX:GGGGG,Simulation
breed:click:aloft:flung,XXXXX:XGXXX:XGXYX:GGGGG,Simulation
diner:slept:elope,XXXYX:XGYGX:GGGGG,Simulation
drain:count:noble:honey,XXXXY:XGXYX:YGXXY:GGGGG,Simulation
smoke:wield:riper:ripen,XXXXY:XGYXX:GGGGX:GGGGG,Simulation
expel:rifle:felon:cleft,YXXXY:XXYYY:YYYXX:GGGGG,Simulation
abled:mouth:funny:using,XXXXX:XXYXX:XYXGX:GGGGG,Simulation
lover:dumpy:thank:swath:stash,XXXXX:XXXXX:YYGXX:GXGYG:GGGGG,Simulation
lathe:eking:jerky:perky,XXXXY:YYXXX:XGGGG:GGGGG,Simulation
genie:vodka:blush:hussy,XXXXX:XXXXX:XXYGY:GGGGG,Simulation
rowdy:locus:pooch:conch:coach,XGXXX:XGYXX:XGXGG:GGXGG:GGGGG,Simulation
canon:blurb:kitty:exist:tepid,XXXXX:XXXXX:XYYXX:YXYXY:GGGGG,Simulation
pushy:dense:noose:noise,XXYXX:XXYGG:GGXGG:GGGGG,Simulation
clash:pudgy:mower:exert:inert,XXXXX:XXXXX:XXXYY:XXGGG:GGGGG,Simulation
bused:micro:clock:colon,XXXXX:XXYXY:GYYXX:GGGGG,Simulation
tulip:cruel:aloud,XYYXX:XXYXY:GGGGG,Simulation
scope:bayou:idiom:donor,XXYXX:XXXGX:XYXGX:GGGGG,Simulation
model:large:shale:ankle:apple,XXXYY:YYXXG:XXYGG:GXXGG:GGGGG,Simulation
berth:dodge:posse:moose:solve,XYXXX:XGXXG:XGYXG:XGXYG:GGGGG,Simulation
taboo:again:alien,XYXXX:GXXYG:GGGGG,Simulation
above:solid:rhino:rigor,XXYXX:XYXYX:GXYXY:GGGGG,Simulation
fibre:sissy:willy:piggy:minty:kinky,XGXXX:XGXXG:XGXXG:XGXXG:XGGXG:GGGGG,Simulation
spoon:nerve:clank:clung,XXXXY:YXXXX:GGXGX:GGGGG,Simulation
dilly:moron:retch:cheer,XXXXX:XXYXX:YYXYY:GGGGG,Simulation
creak:slate:above:abode,XXYYX:XXYXG:GGGXG:GGGGG,Simulation
fizzy:enact:stunt:burnt,XXXXX:XYXXG:XXYGG:GGGGG,Simulation
urban:alpha:khaki:match:hasty:haste,XXXYX:YXXYX:XYYXX:XGYXY:GGGGX:GGGGG,Simulation
tiger:vicar,XGXXG:GGGGG,Simulation
alone:prone:ozone:shone:stone:scone,XXGGG:XXGGG:XXGGG:GXGGG:GXGGG:GGGGG,Simulation
birth:snarl:guard:award,XXYXX:XXGGX:XXGGG:GGGGG,Simulation
cease:wince:ounce:dunce,YXXXG:XXGGG:XGGGG:GGGGG,Simulation
dread:bunch:spoof:spook:spool:spoil,XXXXX:XXXXX:GGGXX:GGGXX:GGGXG:GGGGG,Simulation
slung:goofy:thigh:eight,XXXXY:YXXXX:YYYYX:GGGGG,Simulation
aging:gland:grant,YYXGX:GXGGX:GGGGG,Simulation
batch:algae:award:array:arson,XYXXX:GXXXX:GXXYX:GGXXX:GGGGG,Simulation
tipsy:ninny:girly:jiffy:fizzy,XGXXG:XGXXG:XGXXG:XGYXG:GGGGG,Simulation
weedy:scene:niece,XYGXX:XYGYG:GGGGG,Simulation
toxic:bevel:ruler:sleep,XXXXX:XYXGY:XXYGX:GGGGG,Simulation
antic:plait:tibia,YXYGX:XXYGY:GGGGG,Simulation
droop:comfy:foist:folio,XXYYX:XGXYX:GGYXX:GGGGG,Simulation
sober:ocean:ozone:ovine:opine,XYXYX:GXYXY:GXXGG:GXGGG:GGGGG,Simulation
diode:gulch:jaunt:skunk:spunk,XXXXX:XYXXX:XXGGX:GXGGG:GGGGG,Simulation
safer:cagey:lapel:label:navel,XGXGX:XGXGX:XGXGG:XGXGG:GGGGG,Simulation
inlet:shout:toast:boast,XXXXG:YXYXG:XGGGG:GGGGG,Simulation
slack:mouse:noise:horse,YXXXX:XGXGG:XGXGG:GGGGG,Simulation
shuck:suave:spout:strut,GXYXX:GYXXX:GXXGG:GGGGG,Simulation
octal:gruel:impel:bevel:bezel,XXXXG:XXXGG:XXXGG:GGXGG:GGGGG,Simulation
aunty:wooer:world,XXXXX:GGXXY:GGGGG,Simulation
rebus:agree:entry:every,YYXXX:XXYYY:GXXGG:GGGGG,Simulation
plume:helix:layer:swell:dwelt,XYXXY:XYYXX:YXXYX:XGGGX:GGGGG,Simulation
known:bloke:shook:spook:smock,YXGXX:XXGYX:GXGXG:GXGXG:GGGGG,Simulation
curvy:mound:slunk:blunt:flung,XYXXX:XXGGX:XGGGX:XGGGX:GGGGG,Simulation
slink:gruel:realm:relax,XYXXX:XYXYY:GGYYX:GGGGG,Simulation
renal:sooth:sixth:smith,XXXXX:GXXGG:GYXGG:GGGGG,Simulation
flack:valet:amble:regal:equal:ideal,XYYXX:XYYYX:YXXYY:XYXGG:YXXGG:GGGGG,Simulation
wacky:ample:dread:zebra,XYXXX:YXXXY:XYYYX:GGGGG,Simulation
budge:guest:guess,XGXYY:GGGGX:GGGGG,Simulation
refer:greet:creek:dream,YYXXX:XGGXX:XGGXX:GGGGG,Simulation
mucus:amber:dogma:loamy,YXXXX:YYXXX:XGXGY:GGGGG,Simulation
cruel:fling:blown,XXXXY:XGXYX:GGGGG,Simulation
tunic:frame:spoke:evoke,XXXXX:XXXXG:XXGGG:GGGGG,Simulation
skimp:ledge:unwed:breed,XXXXX:XYYXY:XXXGG:GGGGG,Simulation
privy:tithe:light:fight,XXYXX:YGXGX:XGGGG:GGGGG,Simulation
musky:opera:thong:clown:flown,XXXXX:YXXXX:XXGYX:XGGGG:GGGGG,Simulation
borne:widen:lumen:queen,XXXYY:XXXGG:XGXGG:GGGGG,Simulation
juror:swath:slave:scalp:snail,XXXXX:GXGXX:GYGXX:GXGYX:GGGGG,Simulation
flier:doubt:booty,XXXXX:XGXYY:GGGGG,Simulation
stork:scamp:slung:snide:seven,GXXXX:GXXXX:GXXYX:GYXXY:GGGGG,Simulation
caper:duchy:sonic:slick,YXXXX:XXYXX:GXXYY:GGGGG,Simulation
chirp:stark:snore,XXXGX:GXXGX:GGGGG,Simulation
intro:ideal:impel,GXXXX:GXYXG:GGGGG,Simulation
dance:recap:fecal,XYXYY:XGGGX:GGGGG,Simulation
elude:horse:petty:piney,YXXXX:XXXXY:GYXXG:GGGGG,Simulation
bugle:tweed:earth:evict,XXXXY:YXYXX:GXXYX:GGGGG,Simulation
aside:theme:forte:quote,XXXXG:YXXXG:XYXGG:GGGGG,Simulation
glide:eying:neigh,YXGXY:YXGYY:GGGGG,Simulation
pedal:trice:quote:butte,XYXXX:YXXXG:XGXGG:GGGGG,Simulation
widow:theft:alpha:march,XXXXX:XYXXX:YXXYX:GGGGG,Simulation
lunch:meant:grown:noisy:inbox,XXYXX:XXXYX:XXYXY:YYYXX:GGGGG,Simulation
dopey:earth:befit:twice:utile,XXXYX:YXXYX:XYXYY:YXGXG:GGGGG,Simulation
prank:drool:credo,XGXXX:YGYXX:GGGGG,Simulation
lance:rabid:satyr:harpy:parry,XGXXX:YGXXX:XGXYY:XGGYG:GGGGG,Simulation
tatty:beast:staid:stank,YYXXX:XXGYY:GGGXX:GGGGG,Simulation
prove:tally:dying:cynic,XXXXX:XXXXY:XGYYX:GGGGG,Simulation
renew:patch:quill:filmy,XXXXX:XXXXX:XXYYX:GGGGG,Simulation
wench:wrath,GXXXG:GGGGG,Simulation
graft:crook:crier:cried,XGXXX:GGXXX:GGGGX:GGGGG,Simulation
fancy:unite:night:toxin,XXYXX:XYYYX:YYXXY:GGGGG,Simulation
briar:riser:rigor,XYYXG:GGXXG:GGGGG,Simulation
spunk:react:email:blaze:whale,XXXXX:XYGXX:YXGXY:XYGXG:GGGGG,Simulation
girth:harry:horde,XXGXY:GXGXX:GGGGG,Simulation
crick:vinyl:solid:plait,XXYXX:XYXXY:XXYGX:GGGGG,Simulation
manga:amble:cramp:swarm,YYXXX:YYXXX:XYGYX:GGGGG,Simulation
satyr:hunch:neigh:phone,XXXXX:YXYXX:YYXXY:GGGGG,Simulation
heart:slack:quail:avail,XXGXX:XYGXX:XXGGG:GGGGG,Simulation
prime:tempo:empty,YXXYY:YYYYX:GGGGG,Simulation
slate:swung:smoky:shock:spook,GXXXX:GXXXX:GXGYX:GXGXG:GGGGG,Simulation
clump:butch:focus:scour,YXYXX:XYXYX:XYYGY:GGGGG,Simulation
sleet:ghoul:loopy,XYXXX:XXGXY:GGGGG,Simulation
tying:shush:score:spare,XXXXX:GXXXX:GXXGG:GGGGG,Simulation
pouty:afire:drank:karma,XXXXX:YXXYX:XYYXY:GGGGG,Simulation
idiom:child:spied:triad:grind,XYGXX:XXGXG:XXGXG:XGGXG:GGGGG,Simulation
dimly:buxom:mocha:smock,XXYXX:XXXYY:YYYXX:GGGGG,Simulation
lanky:phone:niche,XXYXX:XYXYG:GGGGG,Simulation
drawn:shown:flown:blown:clown,XXXGG:XXGGG:XGGGG:XGGGG:GGGGG,Simulation
vying:queer:debut:elude,XXXXX:XYYYX:YYXYX:GGGGG,Simulation
grape:adept,XXYGY:GGGGG,Simulation
moody:black:slunk,XXXXX:XGXXG:GGGGG,Simulation
enjoy:frill:pupil:plait,XXXXX:XXYYX:GXXGY:GGGGG,Simulation
purse:sever:sheer,XXYYY:GYXGG:GGGGG,Simulation
waltz:stork:thrum:erupt:grunt:brunt,XXXYX:XYXYX:YXYYX:XGGXG:XGGGG:GGGGG,Simulation
agora:sooth:ozone:clown:blown,XXGXX:XXGXX:XXGYX:XGGGG:GGGGG,Simulation
urban:worst:decry:defer,XYXXX:XXYXX:GGXYX:GGGGG,Simulation
knelt:beech:cream:cress:creed:credo,XXGXX:XXGYX:GGGXX:GGGXX:GGGXY:GGGGG,Simulation
torus:shuck:music,XXXYY:YXYYX:GGGGG,Simulation
cried:ficus:magic,YXYXX:XYYXX:GGGGG,Simulation
warty:tamer:cater:later:eater,XGYYX:YGXGG:XGGGG:XGGGG:GGGGG,Simulation
wacky:aorta:solar:molar,XYXXX:YGYXX:XGGGG:GGGGG,Simulation
stint:shady:soggy:slyly:surly:sully,GXXXX:GXXXG:GXXXG:GYXGG:GGXGG:GGGGG,Simulation
godly:mafia:imbue:smith:smirk,XXXXX:YXXYX:YGXXX:GGGXX:GGGGG,Simulation
plaid:buyer:junto,XXXXX:XGXXX:GGGGG,Simulation
diode:palsy:gawky:nanny:catty:mammy,XXXXX:XGXXG:XGXXG:XGXXG:XGXXG:XGXXG,Simulation
rocky:rural:rarer,GXXXX:GXGYX:GGGGG,Simulation
blood:charm:threw:three,XXXXX:XGXYX:GGGGX:GGGGG,Simulation
shook:rerun:wimpy:digit:vital,XXXXX:XXXXX:XGXXX:XGXXY:GGGGG,Simulation
trend:shrug:marry:carry,XYXXX:XXGXX:XGGGG:GGGGG,Simulation
eying:mural:quark:quart,XXXXX:XGYYX:GGGGX:GGGGG,Simulation
macro:aorta:royal:solar,XYXYY:YGYXX:YGXGY:GGGGG,Simulation
mucky:ratio:verse:sheer,XXXXX:YXXXX:XYYYY:GGGGG,Simulation
twang:dully:moody,XXXXX:YXXXG:GGGGG,Simulation
rebar:smell:shone:spoke:scope,XYXXX:GXYXX:GXGXG:GYGXG:GGGGG,Simulation
gruel:clash:milky:pilot,XXXXY:XYXXX:XGGXX:GGGGG,Simulation
snipe:segue:store:shave:shame,GXXXG:GXXXG:GXXXG:GGGXG:GGGGG,Simulation
crane:ascot:batch:watch:hatch:patch,YXYXX:YXYXY:XGGGG:XGGGG:XGGGG:GGGGG,Simulation
amber:smack:smash:small,YGXXX:GGGXX:GGGXX:GGGGG,Simulation
dense:faint:crank:agony,XXYXX:XYXGX:XXYGX:GGGGG,Simulation
porch:steam:fully:blind:vigil,XXXXX:XXXXX:XXYXX:XYYXX:GGGGG,Simulation
flint:yearn:manga,XXXYX:XXYXY:GGGGG,Simulation
petal:modal:usual:viral:axial,XXXGG:XXXGG:XXXGG:XYXGG:GGGGG,Simulation
proxy:booth:ghoul:chock:choke,XXGXX:XXGXY:XGGXX:GGGXY:GGGGG,Simulation
world:chore:snore:store,XYYXX:XXGGG:GXGGG:GGGGG,Simulation
brawl:shyly:lunge:flume:flute:fluke,XXXXY:XXXYX:YYXXG:GGGXG:GGGXG:GGGGG,Simulation
wordy:mayor:rayon,XYYXY:XGGGY:GGGGG,Simulation
savor:apply:plant:pleat,XYXXX:YYXYX:GGYXG:GGGGG,Simulation
heady:cheek:chief,YYXXX:GGXGX:GGGGG,Simulation
trite:baste:latte,YXXGG:XGXGG:GGGGG,Simulation
happy:stink:queer:rodeo:froze:ombre,XXXXX:XXXXX:XXYXY:YYXYX:XYYXG:GGGGG,Simulation
islet:circa:dingo:hippy,YXXXX:XGXXX:XGXXX:GGGGG,Simulation
spiky:smile:sting:swing:suing,GXGXX:GXGXX:GXGGG:GXGGG:GGGGG,Simulation
showy:hyena:hymen,XYXXY:GGYYX:GGGGG,Simulation
front:rival:verge:verse:verve,XYXXX:YXYXX:GGGXG:GGGXG:GGGGG,Simulation
miner:skier:drier:plier,XYXGG:XXGGG:XXGGG:GGGGG,Simulation
chide:tight:girth,XYYXX:YGYYX:GGGGG,Simulation
trait:golly:pence:embed,XXXXX:XXXXX:XYXXY:GGGGG,Simulation
tuber:broth:birth,YXYXY:GYXGG:GGGGG,Simulation
allot:polar:salvo,YXGYX:XYGYX:GGGGG,Simulation
gully:silly:dally:madly:badly,XXXGG:XXXGG:YGXGG:XGGGG:GGGGG,Simulation
lucid:fecal,YXGXX:GGGGG,Simulation
elder:midge:teddy:sedan,YXGXX:XXGXY:XGGXX:GGGGG,Simulation
email:theft:refer,YXXXX:XXYYX:GGGGG,Simulation
motel:ruler:filer:paler:baler,XXXGY:XXGGG:XXGGG:XGGGG:GGGGG,Simulation
glory:snout:spoof:shook,XXGXX:GXGXX:GXGGX:GGGGG,Simulation
drift:visit:await:inept:inlet,XXYXG:XYXXG:XXXYG:GGYXG:GGGGG,Simulation
phase:worse:nurse:terse:verse,XXXGG:XXGGG:XXGGG:XGGGG:GGGGG,Simulation
honor:colon:lemon,XXYGX:XXYGG:GGGGG,Simulation
width:dunce:demon,XXYXX:GXYXY:GGGGG,Simulation
pixie:junta:skunk:bound:mound,XXXXX:XYYXX:XXGGX:XGGGG:GGGGG,Simulation
knave:cubic:flood:lorry,XXXXX:XXXXX:XYYXX:GGGGG,Simulation
notch:fluke:demur:guess,XXXXX:XXYXY:XYXYX:GGGGG,Simulation
lemur:sepia:testy:beset,XGXXX:YGXXX:YGGXX:GGGGG,Simulation
flour:gross:groan:grope:groom,XXGXY:GGGXX:GGGXX:GGGXX:GGGGG,Simulation
crest:pagan:gaudy:laugh,XXXXX:XGYXX:YGGXX:GGGGG,Simulation
click:theta:abhor:marsh:rajah,XXXXX:XYXXY:YXYXY:XGYXG:GGGGG,Simulation
trunk:vital:caste:stash:stamp,YXXXX:XXYYX:XYYYX:GGGXX:GGGGG,Simulation
depot:pygmy:prawn:plaza,XXYXX:GXXXX:GXGXX:GGGGG,Simulation
borne:speck:shell:smell:swell,XXXXY:GXGXX:GXGGG:GXGGG:GGGGG,Simulation
broad:shuck:spicy:spice,XXXXX:GXXGX:GGGGX:GGGGG,Simulation
basil:revue:metro,XXXXX:YGXXX:GGGGG,Simulation
shaky:ethic:conch:couch,XYXXX:XXYXY:GGXGG:GGGGG,Simulation
denim:wield:chide,YYXYX:XYYXY:GGGGG,Simulation
recur:gloat:snoop:shook:showy,XXXXX:XXGXX:GXGXX:GGGXX:GGGGG,Simulation
depth:lying:awful:clack:salsa:molar,XXXXX:YXXXX:YXXXY:XYYXX:XYGXX:GGGGG,Simulation
devil:eying:write:maize:spice:poise,XYXYX:YXGXX:XXGXG:XXGXG:YYGXG:GGGGG,Simulation
snore:spurt:slurp,GXXGX:GYGGX:GGGGG,Simulation
puppy:brain:aloof:askew,XXXXX:XXYXX:GXXXX:GGGGG,Simulation
bleed:carve:taste:gauze:maize,XXYXX:XGXXG:XGXXG:XGXGG:GGGGG,Simulation
polyp:chart:draft:grant:trait,XXXXX:XXGYG:XGGXG:XGGXG:GGGGG,Simulation
hardy:rover:motor,XXYXX:XGXXG:GGGGG,Simulation
surge:livid:dimly:dilly,XXXXX:YGXXY:GGXGG:GGGGG,Simulation
utile:atoll:stall,XGXGX:YGXGG:GGGGG,Simulation
twice:satin:ninth,YXYXX:XXYYY:GGGGG,Simulation
crumb:verge:apron:tardy:harsh,XYXXX:XXGXX:YXGXX:XGGXX:GGGGG,Simulation
pixie:ready:elegy:nosey,XXXXY:XYXXG:YXXXG:GGGGG,Simulation
plump:march:meant,XXXYX:GYXXX:GGGGG,Simulation
lynch:minus:bonus,XXGXX:XXGGG:GGGGG,Simulation
curry:built:quake:quash,XGXXX:XGXXX:GGGXX:GGGGG,Simulation
fight:stoic:until:untie,XYXXY:XYXGX:GGGGX:GGGGG,Simulation
recut:puffy:gaudy:lousy,XXXYX:XYXXG:XXGXG:GGGGG,Simulation
relax:chaos:bayou:abbot,XXXYX:XXYGX:YYXGX:GGGGG,Simulation
tepee:inlet:inert,YYXXX:GGXYG:GGGGG,Simulation
sprig:wrung:wrong,XXYXG:GGXGG:GGGGG,Simulation
taunt:flyer:evoke:movie,XXXXX:XXXYX:XYYXG:GGGGG,Simulation
punch:state:debit:retry:retro:metro,XXXXX:XYXXY:XGXXY:XGGGX:XGGGG:GGGGG,Simulation
foamy:coach:roast:boast,XGGXX:XGGXX:XGGGG:GGGGG,Simulation
alley:filer:filet,XXGGX:GGGGX:GGGGG,Simulation
utile:manic:sigma,XXYXX:YYXYX:GGGGG,Simulation
check:crone:comet:cameo,GXYXX:GXYXY:GYGGX:GGGGG,Simulation
ruder:baker:baler,XXXGG:GGXGG:GGGGG,Simulation
pesky:flung:giant:grind,XXXXX:XXXGY:GYXGX:GGGGG,Simulation
mushy:blend:avoid:award,XXXXX:XXXXG:GXXXG:GGGGG,Simulation
later:bluff:pupil:mulch:gully,YXXXX:XYYXX:XGXXY:XGGXX:GGGGG,Simulation
taint:nomad:vegan:began,XYXYX:YXXGX:XGGGG:GGGGG,Simulation
claim:pagan:knead:annoy,XXYXX:XYXXY:XGXYX:GGGGG,Simulation
abase:topic:pivot:pilot,XXXXX:YYYYX:GGXGG:GGGGG,Simulation
canal:morph:bosom,XXXXX:YGXXX:GGGGG,Simulation
purer:saint:shock:scoff,XXXXX:GXXXX:GXGYX:GGGGG,Simulation
stiff:bawdy:apron:gleam:guava,XXXXX:XYXXX:YXXXX:GXXYX:GGGGG,Simulation
haute:dozen:seven:green:ripen,XXXXY:XXXGG:XXXGG:XYXGG:GGGGG,Simulation
freed:vixen:semen:women,XXXGX:XXXGG:XXGGG:GGGGG,Simulation
blown:brink,GXXXY:GGGGG,Simulation
fixer:savoy:blush,XXXXX:YXXXX:GGGGG,Simulation
evict:state:often:token,YXXXY:XYXXY:YXYGG:GGGGG,Simulation
await:ripen:ivory:drill:grill:frill,XXXYX:YYXXX:YXXYX:XGGGG:XGGGG:XGGGG,Simulation
buyer:oxide:masse:sense:scene,XXXYX:XXXXG:XXYXG:GYYXG:GGGGG,Simulation
dress:hunky:cabal:afoot:affix,XXXXX:XXXXX:XYXXX:GGXXX:GGGGG,Simulation
borax:shack:sappy:savvy:salty:sally,XXXYX:GXYXX:GGXXG:GGXXG:GGGXG:GGGGG,Simulation
crude:daddy:moldy:windy,XXXGX:XXXGG:XXXGG:GGGGG,Simulation
watch:enjoy:reuse:prude,XXXXX:YXXXX:YXGXG:GGGGG,Simulation
agent:glass:guard:graph:gravy,YYXXX:GXGXX:GXGYX:GGGXX:GGGGG,Simulation
spunk:guava:femur:imbue,XXYXX:XYXXX:XYYGX:GGGGG,Simulation
copse:mammy:buddy:nutty:gully:furry,XXXXX:XXXXG:XGXXG:XGXXG:XGXXG:GGXXG,Simulation
above:shyly:curry:unify:unity,XXXXX:XXXXG:XYXXG:GGGXG:GGGGG,Simulation
lease:spare:spade,XXGYG:GGGXG:GGGGG,Simulation
forte:froth,GYYGX:GGGGG,Simulation
spike:swung:stuff:south:squat,GXXXX:GXGXX:GYGXX:GXGYX:GGGGG,Simulation
abbey:tulip:sworn:dross,XXXXX:XXXXX:YXGYX:GGGGG,Simulation
model:thigh:raspy:parka,XXXXX:XXXXX:YGXYX:GGGGG,Simulation
sweep:pushy:gypsy,YXXXY:YXYXG:GGGGG,Simulation
abate:chute:quite:quote,XXXGG:XXYGG:GGXGG:GGGGG,Simulation
towel:topaz:tonga:toast,GGXXX:GGXYX:GGXXY:GGGGG,Simulation
islet:fairy:admin:again,YXXXX:XYYXX:GXXGG:GGGGG,Simulation
cress:logic,YXXXX:GGGGG,Simulation
maxim:pluck:flung:blush:bluer,XXXXX:XGGXX:XGGXX:GGGXX:GGGGG,Simulation
snort:amble:vague:evade:weave,XXXXX:YXXXG:YYXXG:YYGXG:GGGGG,Simulation
fruit:patty:zesty:teddy,XXXXY:XXYXG:XGXYG:GGGGG,Simulation
think:tonga:talon,GXXYX:GYYXY:GGGGG,Simulation
flunk:hutch:guava,XXYXX:XGXXX:GGGGG,Simulation
extol:decor:canoe,YXXGX:XYYGX:GGGGG,Simulation
twist:admit:piety:itchy,YXYXX:XXXYY:XYXYG:GGGGG,Simulation
swear:oxide:deity:edify,XXYXX:XXGYY:YYGXG:GGGGG,Simulation
muddy:merry:meaty,GXXXG:GGXXG:GGGGG,Simulation
forte:clout:stout:shout:spout:snout,XYXYX:XXGGG:GXGGG:GXGGG:GXGGG:GGGGG,Simulation
stint:rebus:grasp:crash,YXXXX:YXXXY:XGGGX:GGGGG,Simulation
trump:swine:cello:gavel:bleak,XXXXX:XXXXY:XYYXX:XYXYY:GGGGG,Simulation
spice:booty,XXXXX:GGGGG,Simulation
diary:bushy:husky:hussy,XXXXG:XGGYG:GGGXG:GGGGG,Simulation
party:serve:verse,XXGXX:YGGYG:GGGGG,Simulation
endow:hyper:grape:pearl,YXXXX:XXYYY:XYGYY:GGGGG,Simulation
magma:safer:tasty:lasso:basis:basic,XGXXX:YGXXX:XGGXX:XGGXX:GGGGX:GGGGG,Simulation
preen:thumb:batty:bigot:boost,XXXXX:YXXXY:GXYXX:GXXYG:GGGGG,Simulation
saint:apply:glare:feral:relax,XYXXX:YXXYX:XYYYY:XGYGY:GGGGG,Simulation
bliss:adorn:query:every,XXXXX:XXXGX:XXGGG:GGGGG,Simulation
paint:prize:primo:prior,GXGXX:GGGXX:GGGXY:GGGGG,Simulation
droll:chose:spoke:smote:stone,XXGXX:XXGYG:GXGXG:GXGYG:GGGGG,Simulation
tapir:tulle:toddy:thong,GXXXX:GXXXX:GYXXX:GGGGG,Simulation
ethos:relay:demur:femur,YXXXX:YGXXX:XGGGG:GGGGG,Simulation
tatty:alien:chain:brain:drain:grain,XYXXX:YXYXG:XXGGG:XGGGG:XGGGG:GGGGG,Simulation
sally:scale:scald:scalp,GYXGX:GGGGX:GGGGX:GGGGG,Simulation
delay:shown:roost:cross:gross,XXXXX:YXGXX:YXGGX:XGGGG:GGGGG,Simulation
poesy:dutch:filth:ninth:mirth:birth,XXXXX:XXYXG:XGXGG:XGXGG:XGGGG:GGGGG,Simulation
beret:stole:these:paste,XYXXY:YYXXG:YXXYG:GGGGG,Simulation
munch:react:brick:crick:prick,XXXGX:YXXGX:XGGGG:XGGGG:GGGGG,Simulation
paddy:posit:purer:penne:pence,GXXXX:GXXXX:GXXYX:GGGXG:GGGGG,Simulation
chasm:clock:crook,GXXXX:GXGXG:GGGGG,Simulation
khaki:debug:mound:round:sound:pound,XXXXX:YXXYX:XGGGG:XGGGG:XGGGG:GGGGG,Simulation
usage:paddy:ratio:bacon:havoc,XXYXX:XGXXX:XGXXY:XGYGX:GGGGG,Simulation
guile:bring:icing:doing:vying:swing,YXGXX:XXGGG:XXGGG:XXGGG:XXGGG:XXGGG,Simulation
kayak:vaunt:carat:cadet,XGXXX:XGXXG:GGXXG:GGGGG,Simulation
anvil:quite:primo:chirp,XXXYX:XXGXX:YYGXX:GGGGG,Simulation
flesh:lance:delta:metal:petal,XYYXX:YYXXY:XGYYY:XGGGG:GGGGG,Simulation
widow:stoke:junto:total:octal,XXXYX:XYYXX:XXXYY:XYGGG:GGGGG,Simulation
swoon:gamer:civil:livid,XXXXX:XXXXX:XGGGY:GGGGG,Simulation
